index,xinvpa0_size,xnand2_size,xnor3_size,buffer_0_size,buffer_1_size,buffer_2_size,tplh,tphl,tp,temper,alter#
1043,3.0,3.0,1.0,2.0,8.0,49.0,4.64e-11,5.496e-11,5.068e-11,25.0,1
1044,3.0,3.0,1.0,2.0,10.0,31.0,4.741e-11,5.482e-11,5.112e-11,25.0,1
1045,3.0,3.0,1.0,2.0,10.0,34.0,4.693e-11,5.465e-11,5.079e-11,25.0,1
1046,3.0,3.0,1.0,2.0,10.0,37.0,4.66e-11,5.456e-11,5.058e-11,25.0,1
1047,3.0,3.0,1.0,2.0,10.0,40.0,4.64e-11,5.454e-11,5.047e-11,25.0,1
1048,3.0,3.0,1.0,2.0,10.0,43.0,4.629e-11,5.458e-11,5.044e-11,25.0,1
1049,3.0,3.0,1.0,2.0,10.0,46.0,4.625e-11,5.466e-11,5.046e-11,25.0,1
1050,3.0,3.0,1.0,2.0,10.0,49.0,4.627e-11,5.477e-11,5.052e-11,25.0,1
1051,3.0,3.0,1.0,3.0,6.0,31.0,4.713e-11,5.645e-11,5.179e-11,25.0,1
1052,3.0,3.0,1.0,3.0,6.0,34.0,4.686e-11,5.65e-11,5.168e-11,25.0,1
1053,3.0,3.0,1.0,3.0,6.0,37.0,4.674e-11,5.664e-11,5.169e-11,25.0,1
1054,3.0,3.0,1.0,3.0,6.0,40.0,4.675e-11,5.686e-11,5.181e-11,25.0,1
1055,3.0,3.0,1.0,3.0,6.0,43.0,4.684e-11,5.712e-11,5.198e-11,25.0,1
1056,3.0,3.0,1.0,3.0,6.0,46.0,4.7e-11,5.742e-11,5.221e-11,25.0,1
1057,3.0,3.0,1.0,3.0,6.0,49.0,4.721e-11,5.777e-11,5.249e-11,25.0,1
1058,3.0,3.0,1.0,3.0,8.0,31.0,4.643e-11,5.573e-11,5.108e-11,25.0,1
1059,3.0,3.0,1.0,3.0,8.0,34.0,4.602e-11,5.563e-11,5.082e-11,25.0,1
1060,3.0,3.0,1.0,3.0,8.0,37.0,4.576e-11,5.562e-11,5.069e-11,25.0,1
1061,3.0,3.0,1.0,3.0,8.0,40.0,4.562e-11,5.568e-11,5.065e-11,25.0,1
1062,3.0,3.0,1.0,3.0,8.0,43.0,4.558e-11,5.58e-11,5.069e-11,25.0,1
1063,3.0,3.0,1.0,3.0,8.0,46.0,4.56e-11,5.596e-11,5.078e-11,25.0,1
1064,3.0,3.0,1.0,3.0,8.0,49.0,4.568e-11,5.615e-11,5.092e-11,25.0,1
1065,3.0,3.0,1.0,3.0,10.0,31.0,4.636e-11,5.57e-11,5.103e-11,25.0,1
1066,3.0,3.0,1.0,3.0,10.0,34.0,4.586e-11,5.55e-11,5.068e-11,25.0,1
1067,3.0,3.0,1.0,3.0,10.0,37.0,4.552e-11,5.541e-11,5.046e-11,25.0,1
1068,3.0,3.0,1.0,3.0,10.0,40.0,4.53e-11,5.538e-11,5.034e-11,25.0,1
1069,3.0,3.0,1.0,3.0,10.0,43.0,4.518e-11,5.541e-11,5.029e-11,25.0,1
1070,3.0,3.0,1.0,3.0,10.0,46.0,4.512e-11,5.547e-11,5.029e-11,25.0,1
1071,3.0,3.0,1.0,3.0,10.0,49.0,4.513e-11,5.559e-11,5.036e-11,25.0,1
1072,3.0,3.0,2.0,1.0,6.0,31.0,5.209e-11,5.741e-11,5.475e-11,25.0,1
1073,3.0,3.0,2.0,1.0,6.0,34.0,5.187e-11,5.749e-11,5.468e-11,25.0,1
1074,3.0,3.0,2.0,1.0,6.0,37.0,5.18e-11,5.765e-11,5.472e-11,25.0,1
1075,3.0,3.0,2.0,1.0,6.0,40.0,5.184e-11,5.788e-11,5.486e-11,25.0,1
1076,3.0,3.0,2.0,1.0,6.0,43.0,5.197e-11,5.816e-11,5.506e-11,25.0,1
1077,3.0,3.0,2.0,1.0,6.0,46.0,5.215e-11,5.847e-11,5.531e-11,25.0,1
1078,3.0,3.0,2.0,1.0,6.0,49.0,5.239e-11,5.882e-11,5.561e-11,25.0,1
1079,3.0,3.0,2.0,1.0,8.0,31.0,5.308e-11,5.807e-11,5.558e-11,25.0,1
1080,3.0,3.0,2.0,1.0,8.0,34.0,5.272e-11,5.801e-11,5.537e-11,25.0,1
1081,3.0,3.0,2.0,1.0,8.0,37.0,5.252e-11,5.804e-11,5.528e-11,25.0,1
1082,3.0,3.0,2.0,1.0,8.0,40.0,5.243e-11,5.813e-11,5.528e-11,25.0,1
1083,3.0,3.0,2.0,1.0,8.0,43.0,5.243e-11,5.828e-11,5.535e-11,25.0,1
1084,3.0,3.0,2.0,1.0,8.0,46.0,5.25e-11,5.847e-11,5.549e-11,25.0,1
1085,3.0,3.0,2.0,1.0,8.0,49.0,5.262e-11,5.869e-11,5.566e-11,25.0,1
1086,3.0,3.0,2.0,1.0,10.0,31.0,5.471e-11,5.939e-11,5.705e-11,25.0,1
1087,3.0,3.0,2.0,1.0,10.0,34.0,5.426e-11,5.924e-11,5.675e-11,25.0,1
1088,3.0,3.0,2.0,1.0,10.0,37.0,5.397e-11,5.918e-11,5.657e-11,25.0,1
1089,3.0,3.0,2.0,1.0,10.0,40.0,5.379e-11,5.919e-11,5.649e-11,25.0,1
1090,3.0,3.0,2.0,1.0,10.0,43.0,5.372e-11,5.926e-11,5.649e-11,25.0,1
1091,3.0,3.0,2.0,1.0,10.0,46.0,5.372e-11,5.937e-11,5.654e-11,25.0,1
1092,3.0,3.0,2.0,1.0,10.0,49.0,5.377e-11,5.951e-11,5.664e-11,25.0,1
1093,3.0,3.0,2.0,2.0,6.0,31.0,4.847e-11,5.496e-11,5.171e-11,25.0,1
1094,3.0,3.0,2.0,2.0,6.0,34.0,4.822e-11,5.502e-11,5.162e-11,25.0,1
1095,3.0,3.0,2.0,2.0,6.0,37.0,4.811e-11,5.517e-11,5.164e-11,25.0,1
1096,3.0,3.0,2.0,2.0,6.0,40.0,4.812e-11,5.54e-11,5.176e-11,25.0,1
1097,3.0,3.0,2.0,2.0,6.0,43.0,4.821e-11,5.566e-11,5.194e-11,25.0,1
1098,3.0,3.0,2.0,2.0,6.0,46.0,4.838e-11,5.597e-11,5.217e-11,25.0,1
1099,3.0,3.0,2.0,2.0,6.0,49.0,4.859e-11,5.631e-11,5.245e-11,25.0,1
1100,3.0,3.0,2.0,2.0,8.0,31.0,4.817e-11,5.455e-11,5.136e-11,25.0,1
1101,3.0,3.0,2.0,2.0,8.0,34.0,4.777e-11,5.445e-11,5.111e-11,25.0,1
1102,3.0,3.0,2.0,2.0,8.0,37.0,4.753e-11,5.446e-11,5.1e-11,25.0,1
1103,3.0,3.0,2.0,2.0,8.0,40.0,4.74e-11,5.453e-11,5.097e-11,25.0,1
1104,3.0,3.0,2.0,2.0,8.0,43.0,4.737e-11,5.466e-11,5.102e-11,25.0,1
1105,3.0,3.0,2.0,2.0,8.0,46.0,4.741e-11,5.483e-11,5.112e-11,25.0,1
1106,3.0,3.0,2.0,2.0,8.0,49.0,4.75e-11,5.503e-11,5.126e-11,25.0,1
1107,3.0,3.0,2.0,2.0,10.0,31.0,4.85e-11,5.479e-11,5.165e-11,25.0,1
1108,3.0,3.0,2.0,2.0,10.0,34.0,4.802e-11,5.461e-11,5.131e-11,25.0,1
1109,3.0,3.0,2.0,2.0,10.0,37.0,4.769e-11,5.453e-11,5.111e-11,25.0,1
1110,3.0,3.0,2.0,2.0,10.0,40.0,4.749e-11,5.452e-11,5.1e-11,25.0,1
1111,3.0,3.0,2.0,2.0,10.0,43.0,4.738e-11,5.455e-11,5.097e-11,25.0,1
1112,3.0,3.0,2.0,2.0,10.0,46.0,4.734e-11,5.464e-11,5.099e-11,25.0,1
1113,3.0,3.0,2.0,2.0,10.0,49.0,4.736e-11,5.476e-11,5.106e-11,25.0,1
1114,3.0,3.0,2.0,3.0,6.0,31.0,4.774e-11,5.509e-11,5.141e-11,25.0,1
1115,3.0,3.0,2.0,3.0,6.0,34.0,4.747e-11,5.514e-11,5.13e-11,25.0,1
1116,3.0,3.0,2.0,3.0,6.0,37.0,4.735e-11,5.529e-11,5.132e-11,25.0,1
1117,3.0,3.0,2.0,3.0,6.0,40.0,4.736e-11,5.55e-11,5.143e-11,25.0,1
1118,3.0,3.0,2.0,3.0,6.0,43.0,4.744e-11,5.577e-11,5.161e-11,25.0,1
1119,3.0,3.0,2.0,3.0,6.0,46.0,4.76e-11,5.607e-11,5.184e-11,25.0,1
1120,3.0,3.0,2.0,3.0,6.0,49.0,4.781e-11,5.642e-11,5.211e-11,25.0,1
1121,3.0,3.0,2.0,3.0,8.0,31.0,4.701e-11,5.428e-11,5.064e-11,25.0,1
1122,3.0,3.0,2.0,3.0,8.0,34.0,4.659e-11,5.418e-11,5.039e-11,25.0,1
1123,3.0,3.0,2.0,3.0,8.0,37.0,4.634e-11,5.418e-11,5.026e-11,25.0,1
1124,3.0,3.0,2.0,3.0,8.0,40.0,4.62e-11,5.425e-11,5.022e-11,25.0,1
1125,3.0,3.0,2.0,3.0,8.0,43.0,4.616e-11,5.437e-11,5.026e-11,25.0,1
1126,3.0,3.0,2.0,3.0,8.0,46.0,4.618e-11,5.453e-11,5.035e-11,25.0,1
1127,3.0,3.0,2.0,3.0,8.0,49.0,4.626e-11,5.473e-11,5.049e-11,25.0,1
1128,3.0,3.0,2.0,3.0,10.0,31.0,4.691e-11,5.417e-11,5.054e-11,25.0,1
1129,3.0,3.0,2.0,3.0,10.0,34.0,4.641e-11,5.398e-11,5.019e-11,25.0,1
1130,3.0,3.0,2.0,3.0,10.0,37.0,4.608e-11,5.388e-11,4.998e-11,25.0,1
1131,3.0,3.0,2.0,3.0,10.0,40.0,4.585e-11,5.386e-11,4.986e-11,25.0,1
1132,3.0,3.0,2.0,3.0,10.0,43.0,4.573e-11,5.389e-11,4.981e-11,25.0,1
1133,3.0,3.0,2.0,3.0,10.0,46.0,4.567e-11,5.397e-11,4.982e-11,25.0,1
1134,3.0,3.0,2.0,3.0,10.0,49.0,4.568e-11,5.408e-11,4.988e-11,25.0,1
