index,xinvpa0_size,xnand2_size,xnor3_size,buffer_0_size,buffer_1_size,buffer_2_size,tplh,tphl,tp,temper,alter#
1047,5.0,5.0,1.0,3.0,15.0,57.0,6.005e-11,6.914e-11,6.459e-11,25.0,1
1048,5.0,5.0,1.0,3.0,15.0,60.0,6.008e-11,6.923e-11,6.465e-11,25.0,1
1049,5.0,5.0,1.0,3.0,15.0,63.0,6.012e-11,6.932e-11,6.472e-11,25.0,1
1050,5.0,5.0,1.0,3.0,15.0,66.0,6.02e-11,6.943e-11,6.481e-11,25.0,1
1051,5.0,5.0,1.0,4.0,11.0,48.0,5.97e-11,7.035e-11,6.502e-11,25.0,1
1052,5.0,5.0,1.0,4.0,11.0,51.0,5.97e-11,7.045e-11,6.507e-11,25.0,1
1053,5.0,5.0,1.0,4.0,11.0,54.0,5.974e-11,7.057e-11,6.515e-11,25.0,1
1054,5.0,5.0,1.0,4.0,11.0,57.0,5.981e-11,7.07e-11,6.525e-11,25.0,1
1055,5.0,5.0,1.0,4.0,11.0,60.0,5.99e-11,7.085e-11,6.538e-11,25.0,1
1056,5.0,5.0,1.0,4.0,11.0,63.0,6.002e-11,7.103e-11,6.552e-11,25.0,1
1057,5.0,5.0,1.0,4.0,11.0,66.0,6.015e-11,7.121e-11,6.568e-11,25.0,1
1058,5.0,5.0,1.0,4.0,13.0,48.0,5.958e-11,7.027e-11,6.493e-11,25.0,1
1059,5.0,5.0,1.0,4.0,13.0,51.0,5.954e-11,7.032e-11,6.493e-11,25.0,1
1060,5.0,5.0,1.0,4.0,13.0,54.0,5.953e-11,7.038e-11,6.496e-11,25.0,1
1061,5.0,5.0,1.0,4.0,13.0,57.0,5.955e-11,7.047e-11,6.501e-11,25.0,1
1062,5.0,5.0,1.0,4.0,13.0,60.0,5.961e-11,7.059e-11,6.51e-11,25.0,1
1063,5.0,5.0,1.0,4.0,13.0,63.0,5.968e-11,7.071e-11,6.52e-11,25.0,1
1064,5.0,5.0,1.0,4.0,13.0,66.0,5.977e-11,7.084e-11,6.531e-11,25.0,1
1065,5.0,5.0,1.0,4.0,15.0,48.0,5.966e-11,7.041e-11,6.503e-11,25.0,1
1066,5.0,5.0,1.0,4.0,15.0,51.0,5.959e-11,7.042e-11,6.5e-11,25.0,1
1067,5.0,5.0,1.0,4.0,15.0,54.0,5.955e-11,7.045e-11,6.5e-11,25.0,1
1068,5.0,5.0,1.0,4.0,15.0,57.0,5.954e-11,7.052e-11,6.503e-11,25.0,1
1069,5.0,5.0,1.0,4.0,15.0,60.0,5.957e-11,7.058e-11,6.508e-11,25.0,1
1070,5.0,5.0,1.0,4.0,15.0,63.0,5.961e-11,7.068e-11,6.514e-11,25.0,1
1071,5.0,5.0,1.0,4.0,15.0,66.0,5.967e-11,7.078e-11,6.523e-11,25.0,1
1072,5.0,5.0,2.0,2.0,11.0,48.0,8.15e-11,8.737e-11,8.443e-11,25.0,1
1073,5.0,5.0,2.0,2.0,11.0,51.0,8.153e-11,8.748e-11,8.451e-11,25.0,1
1074,5.0,5.0,2.0,2.0,11.0,54.0,8.159e-11,8.762e-11,8.46e-11,25.0,1
1075,5.0,5.0,2.0,2.0,11.0,57.0,8.168e-11,8.777e-11,8.472e-11,25.0,1
1076,5.0,5.0,2.0,2.0,11.0,60.0,8.179e-11,8.792e-11,8.485e-11,25.0,1
1077,5.0,5.0,2.0,2.0,11.0,63.0,8.192e-11,8.811e-11,8.502e-11,25.0,1
1078,5.0,5.0,2.0,2.0,11.0,66.0,8.207e-11,8.83e-11,8.519e-11,25.0,1
1079,5.0,5.0,2.0,2.0,13.0,48.0,8.199e-11,8.775e-11,8.487e-11,25.0,1
1080,5.0,5.0,2.0,2.0,13.0,51.0,8.197e-11,8.781e-11,8.489e-11,25.0,1
1081,5.0,5.0,2.0,2.0,13.0,54.0,8.199e-11,8.791e-11,8.495e-11,25.0,1
1082,5.0,5.0,2.0,2.0,13.0,57.0,8.204e-11,8.801e-11,8.502e-11,25.0,1
1083,5.0,5.0,2.0,2.0,13.0,60.0,8.211e-11,8.813e-11,8.512e-11,25.0,1
1084,5.0,5.0,2.0,2.0,13.0,63.0,8.221e-11,8.827e-11,8.524e-11,25.0,1
1085,5.0,5.0,2.0,2.0,13.0,66.0,8.232e-11,8.843e-11,8.537e-11,25.0,1
1086,5.0,5.0,2.0,2.0,15.0,48.0,8.268e-11,8.833e-11,8.551e-11,25.0,1
1087,5.0,5.0,2.0,2.0,15.0,51.0,8.263e-11,8.836e-11,8.549e-11,25.0,1
1088,5.0,5.0,2.0,2.0,15.0,54.0,8.261e-11,8.842e-11,8.551e-11,25.0,1
1089,5.0,5.0,2.0,2.0,15.0,57.0,8.264e-11,8.849e-11,8.557e-11,25.0,1
1090,5.0,5.0,2.0,2.0,15.0,60.0,8.269e-11,8.858e-11,8.563e-11,25.0,1
1091,5.0,5.0,2.0,2.0,15.0,63.0,8.275e-11,8.87e-11,8.572e-11,25.0,1
1092,5.0,5.0,2.0,2.0,15.0,66.0,8.283e-11,8.881e-11,8.582e-11,25.0,1
1093,5.0,5.0,2.0,3.0,11.0,48.0,7.972e-11,8.645e-11,8.308e-11,25.0,1
1094,5.0,5.0,2.0,3.0,11.0,51.0,7.973e-11,8.654e-11,8.313e-11,25.0,1
1095,5.0,5.0,2.0,3.0,11.0,54.0,7.977e-11,8.666e-11,8.322e-11,25.0,1
1096,5.0,5.0,2.0,3.0,11.0,57.0,7.985e-11,8.68e-11,8.333e-11,25.0,1
1097,5.0,5.0,2.0,3.0,11.0,60.0,7.995e-11,8.697e-11,8.346e-11,25.0,1
1098,5.0,5.0,2.0,3.0,11.0,63.0,8.007e-11,8.714e-11,8.361e-11,25.0,1
1099,5.0,5.0,2.0,3.0,11.0,66.0,8.021e-11,8.734e-11,8.377e-11,25.0,1
1100,5.0,5.0,2.0,3.0,13.0,48.0,7.978e-11,8.648e-11,8.313e-11,25.0,1
1101,5.0,5.0,2.0,3.0,13.0,51.0,7.974e-11,8.652e-11,8.313e-11,25.0,1
1102,5.0,5.0,2.0,3.0,13.0,54.0,7.975e-11,8.66e-11,8.317e-11,25.0,1
1103,5.0,5.0,2.0,3.0,13.0,57.0,7.978e-11,8.67e-11,8.324e-11,25.0,1
1104,5.0,5.0,2.0,3.0,13.0,60.0,7.984e-11,8.681e-11,8.333e-11,25.0,1
1105,5.0,5.0,2.0,3.0,13.0,63.0,7.992e-11,8.695e-11,8.344e-11,25.0,1
1106,5.0,5.0,2.0,3.0,13.0,66.0,8.002e-11,8.708e-11,8.355e-11,25.0,1
1107,5.0,5.0,2.0,3.0,15.0,48.0,8.004e-11,8.673e-11,8.338e-11,25.0,1
1108,5.0,5.0,2.0,3.0,15.0,51.0,7.997e-11,8.673e-11,8.335e-11,25.0,1
1109,5.0,5.0,2.0,3.0,15.0,54.0,7.995e-11,8.678e-11,8.337e-11,25.0,1
1110,5.0,5.0,2.0,3.0,15.0,57.0,7.995e-11,8.684e-11,8.34e-11,25.0,1
1111,5.0,5.0,2.0,3.0,15.0,60.0,7.999e-11,8.692e-11,8.345e-11,25.0,1
1112,5.0,5.0,2.0,3.0,15.0,63.0,8.004e-11,8.703e-11,8.353e-11,25.0,1
1113,5.0,5.0,2.0,3.0,15.0,66.0,8.01e-11,8.714e-11,8.362e-11,25.0,1
1114,5.0,5.0,2.0,4.0,11.0,48.0,7.919e-11,8.665e-11,8.292e-11,25.0,1
1115,5.0,5.0,2.0,4.0,11.0,51.0,7.919e-11,8.675e-11,8.297e-11,25.0,1
1116,5.0,5.0,2.0,4.0,11.0,54.0,7.923e-11,8.687e-11,8.305e-11,25.0,1
1117,5.0,5.0,2.0,4.0,11.0,57.0,7.93e-11,8.7e-11,8.315e-11,25.0,1
1118,5.0,5.0,2.0,4.0,11.0,60.0,7.94e-11,8.717e-11,8.328e-11,25.0,1
1119,5.0,5.0,2.0,4.0,11.0,63.0,7.951e-11,8.733e-11,8.342e-11,25.0,1
1120,5.0,5.0,2.0,4.0,11.0,66.0,7.964e-11,8.752e-11,8.358e-11,25.0,1
1121,5.0,5.0,2.0,4.0,13.0,48.0,7.904e-11,8.65e-11,8.277e-11,25.0,1
1122,5.0,5.0,2.0,4.0,13.0,51.0,7.9e-11,8.655e-11,8.277e-11,25.0,1
1123,5.0,5.0,2.0,4.0,13.0,54.0,7.9e-11,8.662e-11,8.281e-11,25.0,1
1124,5.0,5.0,2.0,4.0,13.0,57.0,7.902e-11,8.671e-11,8.286e-11,25.0,1
1125,5.0,5.0,2.0,4.0,13.0,60.0,7.907e-11,8.682e-11,8.295e-11,25.0,1
1126,5.0,5.0,2.0,4.0,13.0,63.0,7.915e-11,8.696e-11,8.305e-11,25.0,1
1127,5.0,5.0,2.0,4.0,13.0,66.0,7.924e-11,8.708e-11,8.316e-11,25.0,1
1128,5.0,5.0,2.0,4.0,15.0,48.0,7.909e-11,8.657e-11,8.283e-11,25.0,1
1129,5.0,5.0,2.0,4.0,15.0,51.0,7.902e-11,8.658e-11,8.28e-11,25.0,1
1130,5.0,5.0,2.0,4.0,15.0,54.0,7.899e-11,8.663e-11,8.281e-11,25.0,1
1131,5.0,5.0,2.0,4.0,15.0,57.0,7.898e-11,8.668e-11,8.283e-11,25.0,1
1132,5.0,5.0,2.0,4.0,15.0,60.0,7.901e-11,8.677e-11,8.289e-11,25.0,1
1133,5.0,5.0,2.0,4.0,15.0,63.0,7.905e-11,8.686e-11,8.295e-11,25.0,1
1134,5.0,5.0,2.0,4.0,15.0,66.0,7.911e-11,8.695e-11,8.303e-11,25.0,1
