index,sn_xinvpa0,sp_xinvpa0,sn_nand2,sp_nand2,sn_nor3,sp_nor3,sn_buffer_0,sp_buffer_0,sn_buffer_1,sp_buffer_1,sn_buffer_2,sp_buffer_2,tplh,tphl,tp,temper,alter#
713,3.0,3.0,3.0,2.0,2.0,6.0,3.0,3.0,11.0,11.0,53.0,53.0,5.7e-11,5.059e-11,5.38e-11,25.0,1
714,3.0,3.0,3.0,2.0,2.0,6.0,3.0,3.0,11.0,11.0,55.0,55.0,5.704e-11,5.068e-11,5.386e-11,25.0,1
715,3.0,3.0,3.0,2.0,2.0,6.0,3.0,3.0,11.0,11.0,57.0,57.0,5.709e-11,5.078e-11,5.394e-11,25.0,1
716,3.0,3.0,3.0,2.0,2.0,6.0,3.0,3.0,13.0,13.0,49.0,49.0,5.701e-11,5.036e-11,5.369e-11,25.0,1
717,3.0,3.0,3.0,2.0,2.0,6.0,3.0,3.0,13.0,13.0,51.0,51.0,5.699e-11,5.041e-11,5.37e-11,25.0,1
718,3.0,3.0,3.0,2.0,2.0,6.0,3.0,3.0,13.0,13.0,53.0,53.0,5.699e-11,5.046e-11,5.373e-11,25.0,1
719,3.0,3.0,3.0,2.0,2.0,6.0,3.0,3.0,13.0,13.0,55.0,55.0,5.701e-11,5.052e-11,5.376e-11,25.0,1
720,3.0,3.0,3.0,2.0,2.0,6.0,3.0,3.0,13.0,13.0,57.0,57.0,5.703e-11,5.058e-11,5.381e-11,25.0,1
721,3.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,9.0,9.0,49.0,49.0,6.048e-11,5.241e-11,5.644e-11,25.0,1
722,3.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,9.0,9.0,51.0,51.0,6.055e-11,5.253e-11,5.654e-11,25.0,1
723,3.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,9.0,9.0,53.0,53.0,6.065e-11,5.268e-11,5.666e-11,25.0,1
724,3.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,9.0,9.0,55.0,55.0,6.076e-11,5.283e-11,5.679e-11,25.0,1
725,3.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,9.0,9.0,57.0,57.0,6.088e-11,5.298e-11,5.693e-11,25.0,1
726,3.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,11.0,11.0,49.0,49.0,6.19e-11,5.347e-11,5.768e-11,25.0,1
727,3.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,11.0,11.0,51.0,51.0,6.194e-11,5.356e-11,5.775e-11,25.0,1
728,3.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,11.0,11.0,53.0,53.0,6.199e-11,5.366e-11,5.783e-11,25.0,1
729,3.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,11.0,11.0,55.0,55.0,6.207e-11,5.377e-11,5.792e-11,25.0,1
730,3.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,11.0,11.0,57.0,57.0,6.215e-11,5.389e-11,5.802e-11,25.0,1
731,3.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,13.0,13.0,49.0,49.0,6.37e-11,5.491e-11,5.93e-11,25.0,1
732,3.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,13.0,13.0,51.0,51.0,6.371e-11,5.497e-11,5.934e-11,25.0,1
733,3.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,13.0,13.0,53.0,53.0,6.373e-11,5.504e-11,5.939e-11,25.0,1
734,3.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,13.0,13.0,55.0,55.0,6.377e-11,5.512e-11,5.944e-11,25.0,1
735,3.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,13.0,13.0,57.0,57.0,6.382e-11,5.521e-11,5.952e-11,25.0,1
736,3.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,9.0,9.0,49.0,49.0,5.534e-11,4.776e-11,5.155e-11,25.0,1
737,3.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,9.0,9.0,51.0,51.0,5.539e-11,4.788e-11,5.164e-11,25.0,1
738,3.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,9.0,9.0,53.0,53.0,5.546e-11,4.801e-11,5.174e-11,25.0,1
739,3.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,9.0,9.0,55.0,55.0,5.555e-11,4.815e-11,5.185e-11,25.0,1
740,3.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,9.0,9.0,57.0,57.0,5.566e-11,4.83e-11,5.198e-11,25.0,1
741,3.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,11.0,11.0,49.0,49.0,5.548e-11,4.771e-11,5.16e-11,25.0,1
742,3.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,11.0,11.0,51.0,51.0,5.549e-11,4.778e-11,5.164e-11,25.0,1
743,3.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,11.0,11.0,53.0,53.0,5.553e-11,4.787e-11,5.17e-11,25.0,1
744,3.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,11.0,11.0,55.0,55.0,5.557e-11,4.797e-11,5.177e-11,25.0,1
745,3.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,11.0,11.0,57.0,57.0,5.563e-11,4.807e-11,5.185e-11,25.0,1
746,3.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,13.0,13.0,49.0,49.0,5.595e-11,4.802e-11,5.199e-11,25.0,1
747,3.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,13.0,13.0,51.0,51.0,5.594e-11,4.807e-11,5.2e-11,25.0,1
748,3.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,13.0,13.0,53.0,53.0,5.595e-11,4.812e-11,5.204e-11,25.0,1
749,3.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,13.0,13.0,55.0,55.0,5.597e-11,4.819e-11,5.208e-11,25.0,1
750,3.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,13.0,13.0,57.0,57.0,5.601e-11,4.827e-11,5.214e-11,25.0,1
751,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,9.0,9.0,49.0,49.0,5.446e-11,4.684e-11,5.065e-11,25.0,1
752,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,9.0,9.0,51.0,51.0,5.451e-11,4.696e-11,5.074e-11,25.0,1
753,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,9.0,9.0,53.0,53.0,5.458e-11,4.709e-11,5.083e-11,25.0,1
754,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,9.0,9.0,55.0,55.0,5.466e-11,4.722e-11,5.094e-11,25.0,1
755,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,9.0,9.0,57.0,57.0,5.476e-11,4.737e-11,5.106e-11,25.0,1
756,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,11.0,11.0,49.0,49.0,5.418e-11,4.642e-11,5.03e-11,25.0,1
757,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,11.0,11.0,51.0,51.0,5.419e-11,4.649e-11,5.034e-11,25.0,1
758,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,11.0,11.0,53.0,53.0,5.422e-11,4.657e-11,5.04e-11,25.0,1
759,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,11.0,11.0,55.0,55.0,5.426e-11,4.666e-11,5.046e-11,25.0,1
760,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,11.0,11.0,57.0,57.0,5.431e-11,4.677e-11,5.054e-11,25.0,1
761,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,13.0,13.0,49.0,49.0,5.425e-11,4.639e-11,5.032e-11,25.0,1
762,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,13.0,13.0,51.0,51.0,5.423e-11,4.642e-11,5.033e-11,25.0,1
763,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,13.0,13.0,53.0,53.0,5.423e-11,4.647e-11,5.035e-11,25.0,1
764,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,13.0,13.0,55.0,55.0,5.424e-11,4.653e-11,5.038e-11,25.0,1
765,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,13.0,13.0,57.0,57.0,5.427e-11,4.66e-11,5.044e-11,25.0,1
766,3.0,3.0,4.0,2.0,2.0,6.0,1.0,1.0,9.0,9.0,49.0,49.0,6.716e-11,5.605e-11,6.16e-11,25.0,1
767,3.0,3.0,4.0,2.0,2.0,6.0,1.0,1.0,9.0,9.0,51.0,51.0,6.724e-11,5.618e-11,6.171e-11,25.0,1
768,3.0,3.0,4.0,2.0,2.0,6.0,1.0,1.0,9.0,9.0,53.0,53.0,6.733e-11,5.632e-11,6.182e-11,25.0,1
769,3.0,3.0,4.0,2.0,2.0,6.0,1.0,1.0,9.0,9.0,55.0,55.0,6.744e-11,5.647e-11,6.195e-11,25.0,1
770,3.0,3.0,4.0,2.0,2.0,6.0,1.0,1.0,9.0,9.0,57.0,57.0,6.756e-11,5.662e-11,6.209e-11,25.0,1
771,3.0,3.0,4.0,2.0,2.0,6.0,1.0,1.0,11.0,11.0,49.0,49.0,6.858e-11,5.712e-11,6.285e-11,25.0,1
772,3.0,3.0,4.0,2.0,2.0,6.0,1.0,1.0,11.0,11.0,51.0,51.0,6.862e-11,5.721e-11,6.291e-11,25.0,1
773,3.0,3.0,4.0,2.0,2.0,6.0,1.0,1.0,11.0,11.0,53.0,53.0,6.868e-11,5.731e-11,6.299e-11,25.0,1
774,3.0,3.0,4.0,2.0,2.0,6.0,1.0,1.0,11.0,11.0,55.0,55.0,6.875e-11,5.742e-11,6.308e-11,25.0,1
775,3.0,3.0,4.0,2.0,2.0,6.0,1.0,1.0,11.0,11.0,57.0,57.0,6.883e-11,5.753e-11,6.318e-11,25.0,1
776,3.0,3.0,4.0,2.0,2.0,6.0,1.0,1.0,13.0,13.0,49.0,49.0,7.038e-11,5.858e-11,6.448e-11,25.0,1
777,3.0,3.0,4.0,2.0,2.0,6.0,1.0,1.0,13.0,13.0,51.0,51.0,7.04e-11,5.863e-11,6.451e-11,25.0,1
778,3.0,3.0,4.0,2.0,2.0,6.0,1.0,1.0,13.0,13.0,53.0,53.0,7.042e-11,5.87e-11,6.456e-11,25.0,1
779,3.0,3.0,4.0,2.0,2.0,6.0,1.0,1.0,13.0,13.0,55.0,55.0,7.046e-11,5.877e-11,6.462e-11,25.0,1
780,3.0,3.0,4.0,2.0,2.0,6.0,1.0,1.0,13.0,13.0,57.0,57.0,7.052e-11,5.886e-11,6.469e-11,25.0,1
781,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,9.0,9.0,49.0,49.0,6.139e-11,5.084e-11,5.611e-11,25.0,1
782,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,9.0,9.0,51.0,51.0,6.145e-11,5.096e-11,5.621e-11,25.0,1
783,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,9.0,9.0,53.0,53.0,6.152e-11,5.109e-11,5.631e-11,25.0,1
784,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,9.0,9.0,55.0,55.0,6.161e-11,5.123e-11,5.642e-11,25.0,1
785,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,9.0,9.0,57.0,57.0,6.171e-11,5.138e-11,5.654e-11,25.0,1
786,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,11.0,11.0,49.0,49.0,6.152e-11,5.076e-11,5.614e-11,25.0,1
787,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,11.0,11.0,51.0,51.0,6.154e-11,5.084e-11,5.619e-11,25.0,1
788,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,11.0,11.0,53.0,53.0,6.157e-11,5.093e-11,5.625e-11,25.0,1
789,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,11.0,11.0,55.0,55.0,6.162e-11,5.102e-11,5.632e-11,25.0,1
790,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,11.0,11.0,57.0,57.0,6.168e-11,5.112e-11,5.64e-11,25.0,1
791,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,13.0,13.0,49.0,49.0,6.199e-11,5.106e-11,5.652e-11,25.0,1
792,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,13.0,13.0,51.0,51.0,6.198e-11,5.11e-11,5.654e-11,25.0,1
793,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,13.0,13.0,53.0,53.0,6.199e-11,5.116e-11,5.657e-11,25.0,1
794,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,13.0,13.0,55.0,55.0,6.201e-11,5.123e-11,5.662e-11,25.0,1
795,3.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,13.0,13.0,57.0,57.0,6.205e-11,5.13e-11,5.667e-11,25.0,1
796,3.0,3.0,4.0,2.0,2.0,6.0,3.0,3.0,9.0,9.0,49.0,49.0,5.996e-11,4.945e-11,5.471e-11,25.0,1
797,3.0,3.0,4.0,2.0,2.0,6.0,3.0,3.0,9.0,9.0,51.0,51.0,6.001e-11,4.956e-11,5.478e-11,25.0,1
798,3.0,3.0,4.0,2.0,2.0,6.0,3.0,3.0,9.0,9.0,53.0,53.0,6.007e-11,4.969e-11,5.488e-11,25.0,1
799,3.0,3.0,4.0,2.0,2.0,6.0,3.0,3.0,9.0,9.0,55.0,55.0,6.015e-11,4.983e-11,5.499e-11,25.0,1
800,3.0,3.0,4.0,2.0,2.0,6.0,3.0,3.0,9.0,9.0,57.0,57.0,6.025e-11,4.998e-11,5.511e-11,25.0,1
801,3.0,3.0,4.0,2.0,2.0,6.0,3.0,3.0,11.0,11.0,49.0,49.0,5.966e-11,4.899e-11,5.432e-11,25.0,1
802,3.0,3.0,4.0,2.0,2.0,6.0,3.0,3.0,11.0,11.0,51.0,51.0,5.966e-11,4.906e-11,5.436e-11,25.0,1
803,3.0,3.0,4.0,2.0,2.0,6.0,3.0,3.0,11.0,11.0,53.0,53.0,5.969e-11,4.914e-11,5.441e-11,25.0,1
804,3.0,3.0,4.0,2.0,2.0,6.0,3.0,3.0,11.0,11.0,55.0,55.0,5.973e-11,4.923e-11,5.448e-11,25.0,1
805,3.0,3.0,4.0,2.0,2.0,6.0,3.0,3.0,11.0,11.0,57.0,57.0,5.979e-11,4.933e-11,5.456e-11,25.0,1
806,3.0,3.0,4.0,2.0,2.0,6.0,3.0,3.0,13.0,13.0,49.0,49.0,5.97e-11,4.892e-11,5.431e-11,25.0,1
807,3.0,3.0,4.0,2.0,2.0,6.0,3.0,3.0,13.0,13.0,51.0,51.0,5.969e-11,4.896e-11,5.432e-11,25.0,1
808,3.0,3.0,4.0,2.0,2.0,6.0,3.0,3.0,13.0,13.0,53.0,53.0,5.968e-11,4.9e-11,5.434e-11,25.0,1
809,3.0,3.0,4.0,2.0,2.0,6.0,3.0,3.0,13.0,13.0,55.0,55.0,5.97e-11,4.907e-11,5.438e-11,25.0,1
810,3.0,3.0,4.0,2.0,2.0,6.0,3.0,3.0,13.0,13.0,57.0,57.0,5.972e-11,4.914e-11,5.443e-11,25.0,1
